상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220812463890,더킹스빈,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11110,종로구,11110650,혜화동,1111017100,명륜2가,1.11102e+18,1,대지,188,,서울특별시 종로구 명륜2가 188,111104000000.0,서울특별시 종로구 대명길,46.0,,1.11102e+24,,서울특별시 종로구 대명길 46,110530,3077,,,,126.9990185,37.58295928
MA010120220812434624,04판,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,39,,서울특별시 종로구 명륜4가 39,111104000000.0,서울특별시 종로구 대명1길,21.0,,1.11102e+24,,서울특별시 종로구 대명1길 21,110530,3078,,,,127.0008788,37.58270472
MA010120220812452911,카페사흘,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11110,종로구,11110650,혜화동,1111016900,혜화동,1.11102e+18,1,대지,74,10.0,서울특별시 종로구 혜화동 74-10,111103000000.0,서울특별시 종로구 혜화로,16.0,1.0,1.11102e+24,,서울특별시 종로구 혜화로 16-1,110530,3076,,1,,127.0001414,37.58704149
MA010120220812399251,소친친,,I2,음식,I202,중식,I20201,중국집,I56121,중식 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,62,,서울특별시 종로구 명륜4가 62,111104000000.0,서울특별시 종로구 대명길,39.0,9.0,1.11102e+24,,서울특별시 종로구 대명길 39-9,110530,3078,,2,,126.999748,37.58259603
MA010120220812399914,올디스,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,64,9.0,서울특별시 종로구 명륜4가 64-9,111104000000.0,서울특별시 종로구 대명1길,16.0,25.0,1.11102e+24,,서울특별시 종로구 대명1길 16-25,110530,3078,,2,,126.9998024,37.58275868
MA010120220812494465,골목에프씨,,I2,음식,I201,한식,I20105,국수/칼국수,I56112,한식 면 요리 전문점,11,서울특별시,11110,종로구,11110650,혜화동,1111016900,혜화동,1.11102e+18,1,대지,108,1.0,서울특별시 종로구 혜화동 108-1,111103000000.0,서울특별시 종로구 혜화로,2.0,,1.11102e+24,,서울특별시 종로구 혜화로 2,110530,3076,,,,127.0008676,37.58608353
MA010120220812581547,쿠원콴,,I2,음식,I205,동남아시아,I20501,베트남식 전문,I56129,기타 외국식 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,16,2.0,서울특별시 종로구 명륜4가 16-2,111104000000.0,서울특별시 종로구 대명1길,9.0,,1.11102e+24,,서울특별시 종로구 대명1길 9,110530,3078,,2,,127.0009654,37.5830028
MA010120220812516914,홍곱창,,I2,음식,I201,한식,I20109,곱창 전골/구이,I56111,한식 일반 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017300,명륜3가,1.11102e+18,1,대지,79,2.0,서울특별시 종로구 명륜3가 79-2,111104000000.0,서울특별시 종로구 성균관로5길,13.0,,1.11102e+24,,서울특별시 종로구 성균관로5길 13,110812,3073,,1,,126.9966449,37.58434475
MA010120220812518317,찡쪽바,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017100,명륜2가,1.11102e+18,1,대지,227,1.0,서울특별시 종로구 명륜2가 227-1,111103000000.0,서울특별시 종로구 성균관로,7.0,1.0,1.11102e+24,,서울특별시 종로구 성균관로 7-1,110530,3073,,2,,126.9980366,37.58357266
MA010120220812510543,피터팬스테이크,,I2,음식,I204,서양식,I20402,파스타/스테이크,I56123,서양식 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111016900,혜화동,1.11102e+18,1,대지,163,29.0,서울특별시 종로구 혜화동 163-29,111104000000.0,서울특별시 종로구 대학로14길,21.0,,1.11102e+24,,서울특별시 종로구 대학로14길 21,110530,3084,,1,,127.0024655,37.58427694
MA010120220812477310,골목냉면,,I2,음식,I201,한식,I20106,냉면/밀면,I56111,한식 일반 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111016900,혜화동,1.11102e+18,1,대지,108,1.0,서울특별시 종로구 혜화동 108-1,111103000000.0,서울특별시 종로구 혜화로,2.0,,1.11102e+24,,서울특별시 종로구 혜화로 2,110530,3076,,1,,127.0008676,37.58608353
MA010120220812731370,캔디와앨리스,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11110,종로구,11110650,혜화동,1111017300,명륜3가,1.11102e+18,1,대지,1,837.0,서울특별시 종로구 명륜3가 1-837,111104000000.0,서울특별시 종로구 명륜길,45.0,,1.11102e+24,,서울특별시 종로구 명륜길 45,110811,3064,,,,126.9946688,37.58900433
MA010120220812689849,아로포,,I2,음식,I205,동남아시아,I20501,베트남식 전문,I56129,기타 외국식 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,176,1.0,서울특별시 종로구 명륜4가 176-1,111104000000.0,서울특별시 종로구 대학로11길,46.0,,1.11102e+24,,서울특별시 종로구 대학로11길 46,110530,3078,,2,,126.999487,37.58263887
MA010120220812638788,히메시야,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,145,,서울특별시 종로구 명륜4가 145,111104000000.0,서울특별시 종로구 창경궁로26길,40.0,,1.11102e+24,,서울특별시 종로구 창경궁로26길 40,110530,3079,,1,,126.9998933,37.58189445
MA010120220812762818,타오파크,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11110,종로구,11110650,혜화동,1111017100,명륜2가,1.11102e+18,1,대지,204,,서울특별시 종로구 명륜2가 204,111103000000.0,서울특별시 종로구 성균관로,6.0,,1.11102e+24,,서울특별시 종로구 성균관로 6,110530,3074,,,,126.998388,37.5835396
MA010120220812820819,페이브,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11110,종로구,11110650,혜화동,1111017100,명륜2가,1.11102e+18,1,대지,194,1.0,서울특별시 종로구 명륜2가 194-1,111103000000.0,서울특별시 종로구 창경궁로,246.0,,1.11102e+24,,서울특별시 종로구 창경궁로 246,110530,3077,,2,,126.9993423,37.58330442
MA010120220812792709,머노까머나레스토랑,,I2,음식,I205,동남아시아,I20501,베트남식 전문,I56129,기타 외국식 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,187,,서울특별시 종로구 명륜4가 187,111103000000.0,서울특별시 종로구 창경궁로,236.0,,1.11102e+24,이화빌딩,서울특별시 종로구 창경궁로 236,110530,3079,,2,,126.9988191,37.58263321
MA010120220812781694,마마그릭,,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017100,명륜2가,1.11102e+18,1,대지,138,1.0,서울특별시 종로구 명륜2가 138-1,111103000000.0,서울특별시 종로구 성균관로,21.0,,1.11102e+24,,서울특별시 종로구 성균관로 21,110530,3073,,1,,126.9971635,37.58451134
MA010120220812765379,빙플,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11110,종로구,11110650,혜화동,1111017000,명륜1가,1.11102e+18,1,대지,33,44.0,서울특별시 종로구 명륜1가 33-44,111103000000.0,서울특별시 종로구 혜화로,27.0,1.0,1.11102e+24,,서울특별시 종로구 혜화로 27-1,110530,3068,,1,,126.9994476,37.58812587
MA010120220812744275,명륜섬식당,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017300,명륜3가,1.11102e+18,1,대지,145,2.0,서울특별시 종로구 명륜3가 145-2,111104000000.0,서울특별시 종로구 성균관로1길,8.0,,1.11102e+24,,서울특별시 종로구 성균관로1길 8,110812,3073,,1,,126.9978928,37.58331915
MA010120220812940882,생활맥주대학로좁은골목점,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,61,3.0,서울특별시 종로구 명륜4가 61-3,111104000000.0,서울특별시 종로구 대명1길,16.0,27.0,1.11102e+24,,서울특별시 종로구 대명1길 16-27,110530,3078,,1,,126.99969,37.58270367
MA010120220812975773,라뜰리에꼼때,,I2,음식,I201,한식,I20111,횟집,I56114,한식 해산물 요리 전문점,11,서울특별시,11110,종로구,11110650,혜화동,1111017000,명륜1가,1.11102e+18,1,대지,1,5.0,서울특별시 종로구 명륜1가 1-5,111104000000.0,서울특별시 종로구 성균관로17길,53.0,,1.11102e+24,,서울특별시 종로구 성균관로17길 53,110530,3066,,1,,126.9972637,37.59139613
MA010120220812972890,계략가,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,11,서울특별시,11110,종로구,11110650,혜화동,1111017100,명륜2가,1.11102e+18,1,대지,134,,서울특별시 종로구 명륜2가 134,111103000000.0,서울특별시 종로구 성균관로,23.0,,1.11102e+24,,서울특별시 종로구 성균관로 23,110530,3073,,,,126.9971045,37.58469105
MA010120220812923064,솔트24/성심크루아상,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,187,,서울특별시 종로구 명륜4가 187,111103000000.0,서울특별시 종로구 창경궁로,236.0,,1.11102e+24,이화빌딩,서울특별시 종로구 창경궁로 236,110530,3079,,1,,126.9988191,37.58263321
MA010120220812909084,허그,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,16,1.0,서울특별시 종로구 명륜4가 16-1,111104000000.0,서울특별시 종로구 대명1길,7.0,,1.11102e+24,옥산,서울특별시 종로구 대명1길 7,110530,3078,,2,,127.0009864,37.58312011
MA010120220812862338,학림커피,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,124,1.0,서울특별시 종로구 명륜4가 124-1,111104000000.0,서울특별시 종로구 대학로9길,23.0,,1.11102e+24,,서울특별시 종로구 대학로9길 23,110530,3079,,,,127.0005778,37.58150379
MA010120220813022458,모두의주막,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017100,명륜2가,1.11102e+18,1,대지,203,1.0,서울특별시 종로구 명륜2가 203-1,111103000000.0,서울특별시 종로구 성균관로,4.0,3.0,1.11102e+24,,서울특별시 종로구 성균관로 4-3,110530,3074,,2,,126.9985132,37.58349561
MA010120220813024360,오도레D,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,118,6.0,서울특별시 종로구 명륜4가 118-6,111104000000.0,서울특별시 종로구 대학로9길,22.0,3.0,1.11102e+24,,서울특별시 종로구 대학로9길 22-3,110530,3079,,,,127.0005741,37.58178308
MA010120220813118458,아사삭샌드위치,,I2,음식,I210,기타 간이,I21005,토스트/샌드위치/샐러드,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",11,서울특별시,11110,종로구,11110650,혜화동,1111017100,명륜2가,1.11102e+18,1,대지,193,6.0,서울특별시 종로구 명륜2가 193-6,111103000000.0,서울특별시 종로구 창경궁로,244.0,,1.11102e+24,,서울특별시 종로구 창경궁로 244,110530,3077,,1,,126.9992191,37.58320426
MA010120220813240252,리츄스,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11110,종로구,11110650,혜화동,1111017100,명륜2가,1.11102e+18,1,대지,114,2.0,서울특별시 종로구 명륜2가 114-2,111103000000.0,서울특별시 종로구 성균관로,22.0,,1.11102e+24,,서울특별시 종로구 성균관로 22,110530,3074,,1,,126.9974226,37.58461266
MA010120220813185461,캠브리지성대점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11110,종로구,11110650,혜화동,1111017100,명륜2가,1.11102e+18,1,대지,147,3.0,서울특별시 종로구 명륜2가 147-3,111103000000.0,서울특별시 종로구 성균관로,14.0,,1.11102e+24,,서울특별시 종로구 성균관로 14,110530,3074,,2,,126.9977795,37.58417418
MA010120220813178571,새론에프앤비,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,90,,서울특별시 종로구 명륜4가 90,111103000000.0,서울특별시 종로구 대학로,123.0,1.0,1.11102e+24,,서울특별시 종로구 대학로 123-1,110530,3079,,1,,127.0015985,37.58222425
MA010120220813164968,포도원삼계탕,,I2,음식,I201,한식,I20102,국/탕/찌개류,I56111,한식 일반 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,154,1.0,서울특별시 종로구 명륜4가 154-1,111104000000.0,서울특별시 종로구 창경궁로26길,41.0,5.0,1.11102e+24,,서울특별시 종로구 창경궁로26길 41-5,110530,3079,,,,126.9996295,37.58214451
MA010120220813169879,동화,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,48,2.0,서울특별시 종로구 명륜4가 48-2,111104000000.0,서울특별시 종로구 대명1길,16.0,6.0,1.11102e+24,,서울특별시 종로구 대명1길 16-6,110530,3078,,2,,127.0003991,37.58301603
MA010120220813355848,서울바당,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,13,2.0,서울특별시 종로구 명륜4가 13-2,111104000000.0,서울특별시 종로구 대명길,19.0,5.0,1.11102e+24,,서울특별시 종로구 대명길 19-5,110530,3078,,1,,127.0006579,37.58313535
MA010120220813359805,꽈백최선생,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017100,명륜2가,1.11102e+18,1,대지,186,2.0,서울특별시 종로구 명륜2가 186-2,111104000000.0,서울특별시 종로구 대명길,42.0,,1.11102e+24,,서울특별시 종로구 대명길 42,110530,3077,,1,,126.9992786,37.58298851
MA010120220813352674,마띠에르,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,168,2.0,서울특별시 종로구 명륜4가 168-2,111104000000.0,서울특별시 종로구 대학로11길,41.0,6.0,1.11102e+24,,서울특별시 종로구 대학로11길 41-6,110530,3079,,1,,126.9992651,37.58230361
MA010120220813314423,베네딕션,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11110,종로구,11110650,혜화동,1111017000,명륜1가,1.11102e+18,1,대지,7,19.0,서울특별시 종로구 명륜1가 7-19,111103000000.0,서울특별시 종로구 성균관로,73.0,,1.11102e+24,르느와르팰리스,서울특별시 종로구 성균관로 73,110530,3070,,1,,126.9971445,37.58930471
MA010120220813406148,맥가이버,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017100,명륜2가,1.11102e+18,1,대지,8,34.0,서울특별시 종로구 명륜2가 8-34,111104000000.0,서울특별시 종로구 창경궁로33길,12.0,,1.11102e+24,,서울특별시 종로구 창경궁로33길 12,110530,3075,,1,,126.9992159,37.58428548
MA010120220813429232,제이에이치대학로무대,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,115,,서울특별시 종로구 명륜4가 115,111104000000.0,서울특별시 종로구 대학로11길,23.0,,1.11102e+24,대학로스타시티빌딩,서울특별시 종로구 대학로11길 23,110530,3079,,1,,127.0004006,37.58205193
MA010120220813511013,헬로사이공,,I2,음식,I205,동남아시아,I20501,베트남식 전문,I56129,기타 외국식 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017100,명륜2가,1.11102e+18,1,대지,20,1.0,서울특별시 종로구 명륜2가 20-1,111104000000.0,서울특별시 종로구 창경궁로34길,18.0,4.0,1.11102e+24,,서울특별시 종로구 창경궁로34길 18-4,110530,3077,,,,127.0009256,37.58428194
